Query:,Which movies did Hugo Weaving star in?
Cypher Query:,N/A
Timestamp:,20250305_122024

Text,Score
<Record m.title='Cloud Atlas'>,N/A
<Record m.title='The Dressmaker'>,N/A
<Record m.title='Babe'>,N/A
<Record m.title='V for Vendetta'>,N/A
"<Record m.title='Matrix, The'>",N/A
"<Record m.title='Interview, The'>",N/A
"<Record m.title='Adventures of Priscilla, Queen of the Desert, The'>",N/A
<Record m.title='Proof'>,N/A
